time_id,shop_week,date_from,date_to,shop_date,shop_hour
2785,200635,20061023,20061029,20061026,20
2786,200635,20061023,20061029,20061028,19
2787,200635,20061023,20061029,20061029,8
2788,200635,20061023,20061029,20061023,18
2789,200635,20061023,20061029,20061025,21
2790,200635,20061023,20061029,20061029,19
2791,200635,20061023,20061029,20061027,14
2792,200635,20061023,20061029,20061023,16
2793,200635,20061023,20061029,20061026,19
2794,200635,20061023,20061029,20061023,8
2795,200635,20061023,20061029,20061028,14
2796,200635,20061023,20061029,20061023,14
2797,200635,20061023,20061029,20061024,8
2798,200635,20061023,20061029,20061028,12
2799,200635,20061023,20061029,20061023,12
2800,200635,20061023,20061029,20061026,14
2801,200635,20061023,20061029,20061025,10
2802,200635,20061023,20061029,20061026,17
2803,200635,20061023,20061029,20061027,18
2804,200635,20061023,20061029,20061023,11
2805,200635,20061023,20061029,20061026,13
2806,200635,20061023,20061029,20061026,10
2807,200635,20061023,20061029,20061026,8
2808,200635,20061023,20061029,20061029,18
2809,200635,20061023,20061029,20061029,17
2810,200635,20061023,20061029,20061025,9
2811,200635,20061023,20061029,20061024,18
2812,200635,20061023,20061029,20061023,13
2813,200635,20061023,20061029,20061027,13
2814,200635,20061023,20061029,20061024,20
2815,200635,20061023,20061029,20061025,12
2816,200635,20061023,20061029,20061023,10
2817,200635,20061023,20061029,20061025,11
2818,200635,20061023,20061029,20061028,10
2819,200635,20061023,20061029,20061029,9
2820,200635,20061023,20061029,20061025,20
2821,200635,20061023,20061029,20061023,19
2822,200635,20061023,20061029,20061026,18
2823,200635,20061023,20061029,20061025,8
2824,200635,20061023,20061029,20061027,9
2825,200635,20061023,20061029,20061024,14
2826,200635,20061023,20061029,20061028,9
2827,200635,20061023,20061029,20061024,19
2828,200635,20061023,20061029,20061026,9
2829,200635,20061023,20061029,20061027,20
2830,200635,20061023,20061029,20061024,17
2831,200635,20061023,20061029,20061027,11
2832,200635,20061023,20061029,20061029,20
2833,200635,20061023,20061029,20061027,19
2834,200635,20061023,20061029,20061029,21
2835,200635,20061023,20061029,20061028,8
2836,200635,20061023,20061029,20061028,20
2837,200635,20061023,20061029,20061029,10
2838,200635,20061023,20061029,20061023,9
2839,200635,20061023,20061029,20061024,9
2840,200635,20061023,20061029,20061028,21
2841,200635,20061023,20061029,20061027,16
2842,200636,20061030,20061105,20061105,15
2843,200636,20061030,20061105,20061104,17
2844,200636,20061030,20061105,20061031,18
2845,200636,20061030,20061105,20061101,13
2846,200636,20061030,20061105,20061101,15
2847,200636,20061030,20061105,20061031,8
2848,200636,20061030,20061105,20061104,13
2849,200636,20061030,20061105,20061105,17
2850,200636,20061030,20061105,20061030,14
2851,200636,20061030,20061105,20061030,21
2852,200636,20061030,20061105,20061030,12
2853,200636,20061030,20061105,20061103,13
2854,200636,20061030,20061105,20061103,16
2855,200636,20061030,20061105,20061103,12
2856,200636,20061030,20061105,20061103,14
2857,200636,20061030,20061105,20061030,18
2858,200636,20061030,20061105,20061031,16
2859,200636,20061030,20061105,20061104,14
2860,200636,20061030,20061105,20061031,14
2861,200636,20061030,20061105,20061104,19
2862,200636,20061030,20061105,20061103,17
2863,200636,20061030,20061105,20061102,15
2864,200636,20061030,20061105,20061105,19
2865,200636,20061030,20061105,20061031,15
2866,200636,20061030,20061105,20061031,12
2867,200636,20061030,20061105,20061104,8
2868,200636,20061030,20061105,20061105,21
2869,200636,20061030,20061105,20061104,12
2870,200636,20061030,20061105,20061102,16
2871,200636,20061030,20061105,20061031,19
2872,200636,20061030,20061105,20061104,18
2873,200636,20061030,20061105,20061103,9
2874,200636,20061030,20061105,20061102,18
2875,200636,20061030,20061105,20061103,18
2876,200636,20061030,20061105,20061101,21
2877,200636,20061030,20061105,20061103,15
2878,200636,20061030,20061105,20061030,15
2879,200636,20061030,20061105,20061030,13
2880,200636,20061030,20061105,20061031,13
2881,200636,20061030,20061105,20061102,10
2882,200636,20061030,20061105,20061105,18
2883,200636,20061030,20061105,20061101,8
2884,200636,20061030,20061105,20061105,13
2885,200636,20061030,20061105,20061104,15
2886,200636,20061030,20061105,20061104,16
2887,200636,20061030,20061105,20061031,11
2888,200636,20061030,20061105,20061031,21
2889,200636,20061030,20061105,20061101,11
2890,200636,20061030,20061105,20061105,9
2891,200636,20061030,20061105,20061105,12
2892,200636,20061030,20061105,20061030,9
2893,200636,20061030,20061105,20061030,20
2894,200636,20061030,20061105,20061031,9
2895,200636,20061030,20061105,20061030,11
2896,200636,20061030,20061105,20061104,20
2897,200636,20061030,20061105,20061030,16
2898,200636,20061030,20061105,20061103,8
2899,200636,20061030,20061105,20061103,11
2900,200636,20061030,20061105,20061101,14
2901,200636,20061030,20061105,20061105,16
2902,200636,20061030,20061105,20061031,20
2903,200636,20061030,20061105,20061105,14
2904,200636,20061030,20061105,20061101,16
2905,200636,20061030,20061105,20061105,20
2906,200636,20061030,20061105,20061031,17
2907,200636,20061030,20061105,20061030,10
2908,200636,20061030,20061105,20061102,8
2909,200636,20061030,20061105,20061102,19
2910,200636,20061030,20061105,20061103,10
2911,200636,20061030,20061105,20061104,11
2912,200636,20061030,20061105,20061102,20
2913,200636,20061030,20061105,20061102,9
2914,200636,20061030,20061105,20061105,11
2915,200636,20061030,20061105,20061104,10
2916,200636,20061030,20061105,20061030,8
2917,200636,20061030,20061105,20061102,14
2918,200636,20061030,20061105,20061030,19
2919,200636,20061030,20061105,20061102,13
2920,200636,20061030,20061105,20061102,12
2921,200636,20061030,20061105,20061101,20
2922,200636,20061030,20061105,20061102,11
2923,200636,20061030,20061105,20061102,17
2924,200636,20061030,20061105,20061104,9
2925,200636,20061030,20061105,20061101,12
2926,200636,20061030,20061105,20061103,19
2927,200636,20061030,20061105,20061101,10
2928,200636,20061030,20061105,20061101,9
2929,200636,20061030,20061105,20061103,20
2930,200636,20061030,20061105,20061105,8
2931,200636,20061030,20061105,20061104,21
2932,200636,20061030,20061105,20061031,10
2933,200636,20061030,20061105,20061102,21
2934,200636,20061030,20061105,20061030,17
2935,200636,20061030,20061105,20061101,19
2936,200636,20061030,20061105,20061105,10
2937,200636,20061030,20061105,20061101,18
2938,200636,20061030,20061105,20061103,21
2939,200636,20061030,20061105,20061101,17
2940,200637,20061106,20061112,20061111,19
2941,200637,20061106,20061112,20061110,16
2942,200637,20061106,20061112,20061107,21
2943,200637,20061106,20061112,20061109,12
2944,200637,20061106,20061112,20061110,11
2945,200637,20061106,20061112,20061112,11
2946,200637,20061106,20061112,20061109,17
2947,200637,20061106,20061112,20061108,15
2948,200637,20061106,20061112,20061111,16
2949,200637,20061106,20061112,20061110,14
2950,200637,20061106,20061112,20061111,12
2951,200637,20061106,20061112,20061112,12
2952,200637,20061106,20061112,20061109,10
2953,200637,20061106,20061112,20061112,20
2954,200637,20061106,20061112,20061111,10
2955,200637,20061106,20061112,20061108,18
2956,200637,20061106,20061112,20061107,12
2957,200637,20061106,20061112,20061111,9
2958,200637,20061106,20061112,20061109,13
2959,200637,20061106,20061112,20061106,20
2960,200637,20061106,20061112,20061106,21
2961,200637,20061106,20061112,20061108,13
2962,200637,20061106,20061112,20061106,13
2963,200637,20061106,20061112,20061107,14
2964,200637,20061106,20061112,20061111,14
2965,200637,20061106,20061112,20061107,10
2966,200637,20061106,20061112,20061112,19
2967,200637,20061106,20061112,20061110,13
2968,200637,20061106,20061112,20061109,18
2969,200637,20061106,20061112,20061110,17
2970,200637,20061106,20061112,20061106,16
2971,200637,20061106,20061112,20061107,20
2972,200637,20061106,20061112,20061110,19
2973,200637,20061106,20061112,20061112,16
2974,200637,20061106,20061112,20061107,17
2975,200637,20061106,20061112,20061110,18
2976,200637,20061106,20061112,20061108,12
2977,200637,20061106,20061112,20061106,14
2978,200637,20061106,20061112,20061106,11
2979,200637,20061106,20061112,20061111,8
2980,200637,20061106,20061112,20061110,15
2981,200637,20061106,20061112,20061108,11
2982,200637,20061106,20061112,20061106,19
2983,200637,20061106,20061112,20061112,17
2984,200637,20061106,20061112,20061108,8
2985,200637,20061106,20061112,20061106,10
2986,200637,20061106,20061112,20061106,18
2987,200637,20061106,20061112,20061108,9
2988,200637,20061106,20061112,20061109,14
2989,200637,20061106,20061112,20061108,10
2990,200637,20061106,20061112,20061106,17
2991,200637,20061106,20061112,20061111,11
2992,200637,20061106,20061112,20061110,12
2993,200637,20061106,20061112,20061109,16
2994,200637,20061106,20061112,20061108,20
2995,200637,20061106,20061112,20061106,12
2996,200637,20061106,20061112,20061107,11
2997,200637,20061106,20061112,20061107,9
2998,200637,20061106,20061112,20061111,21
2999,200637,20061106,20061112,20061108,19
3000,200637,20061106,20061112,20061107,15
3001,200637,20061106,20061112,20061106,9
3002,200637,20061106,20061112,20061108,21
3003,200637,20061106,20061112,20061111,15
3004,200637,20061106,20061112,20061112,10
3005,200637,20061106,20061112,20061109,21
3006,200637,20061106,20061112,20061112,13
3007,200637,20061106,20061112,20061112,18
3008,200637,20061106,20061112,20061107,18
3009,200637,20061106,20061112,20061111,18
3010,200637,20061106,20061112,20061107,13
3011,200637,20061106,20061112,20061107,19
3012,200637,20061106,20061112,20061106,15
3013,200637,20061106,20061112,20061106,8
3014,200637,20061106,20061112,20061111,17
3015,200637,20061106,20061112,20061109,11
3016,200637,20061106,20061112,20061112,14
3017,200637,20061106,20061112,20061112,9
3018,200637,20061106,20061112,20061109,19
3019,200637,20061106,20061112,20061111,13
3020,200637,20061106,20061112,20061108,14
3021,200637,20061106,20061112,20061108,17
3022,200637,20061106,20061112,20061109,8
3023,200637,20061106,20061112,20061107,16
3024,200637,20061106,20061112,20061110,10
3025,200637,20061106,20061112,20061109,20
3026,200637,20061106,20061112,20061112,21
3027,200637,20061106,20061112,20061110,21
3028,200637,20061106,20061112,20061110,20
3029,200637,20061106,20061112,20061110,8
3030,200637,20061106,20061112,20061110,9
3031,200637,20061106,20061112,20061112,15
3032,200637,20061106,20061112,20061108,16
3033,200637,20061106,20061112,20061111,20
3034,200637,20061106,20061112,20061109,9
3035,200637,20061106,20061112,20061109,15
3036,200637,20061106,20061112,20061107,8
3037,200637,20061106,20061112,20061112,8
3038,200638,20061113,20061119,20061119,12
3039,200638,20061113,20061119,20061114,18
3040,200638,20061113,20061119,20061113,18
3041,200638,20061113,20061119,20061113,10
3042,200638,20061113,20061119,20061116,15
3043,200638,20061113,20061119,20061116,11
3044,200638,20061113,20061119,20061116,12
3045,200638,20061113,20061119,20061113,9
3046,200638,20061113,20061119,20061119,16
3047,200638,20061113,20061119,20061116,10
3048,200638,20061113,20061119,20061116,14
3049,200638,20061113,20061119,20061115,8
3050,200638,20061113,20061119,20061116,13
3051,200638,20061113,20061119,20061113,13
3052,200638,20061113,20061119,20061115,19
3053,200638,20061113,20061119,20061117,17
3054,200638,20061113,20061119,20061118,20
3055,200638,20061113,20061119,20061119,11
3056,200638,20061113,20061119,20061114,21
3057,200638,20061113,20061119,20061114,14
3058,200638,20061113,20061119,20061116,18
3059,200638,20061113,20061119,20061115,21
3060,200638,20061113,20061119,20061115,17
3061,200638,20061113,20061119,20061119,18
3062,200638,20061113,20061119,20061115,11
3063,200638,20061113,20061119,20061114,8
3064,200638,20061113,20061119,20061115,10
3065,200638,20061113,20061119,20061119,9
3066,200638,20061113,20061119,20061118,16
3067,200638,20061113,20061119,20061114,17
3068,200638,20061113,20061119,20061114,11
3069,200638,20061113,20061119,20061117,19
3070,200638,20061113,20061119,20061113,20
3071,200638,20061113,20061119,20061115,18
3072,200638,20061113,20061119,20061114,13
3073,200638,20061113,20061119,20061117,14
3074,200638,20061113,20061119,20061113,11
3075,200638,20061113,20061119,20061115,15
3076,200638,20061113,20061119,20061117,12
3077,200638,20061113,20061119,20061117,9
3078,200638,20061113,20061119,20061119,14
3079,200638,20061113,20061119,20061113,15
3080,200638,20061113,20061119,20061119,8
3081,200638,20061113,20061119,20061118,12
3082,200638,20061113,20061119,20061118,19
3083,200638,20061113,20061119,20061116,17
3084,200638,20061113,20061119,20061113,14
3085,200638,20061113,20061119,20061118,18
3086,200638,20061113,20061119,20061115,13
3087,200638,20061113,20061119,20061116,9
3088,200638,20061113,20061119,20061113,19
3089,200638,20061113,20061119,20061118,11
3090,200638,20061113,20061119,20061119,21
3091,200638,20061113,20061119,20061114,19
3092,200638,20061113,20061119,20061113,16
3093,200638,20061113,20061119,20061117,15
3094,200638,20061113,20061119,20061117,20
3095,200638,20061113,20061119,20061118,15
3096,200638,20061113,20061119,20061114,16
3097,200638,20061113,20061119,20061119,15
3098,200638,20061113,20061119,20061115,16
3099,200638,20061113,20061119,20061116,16
3100,200638,20061113,20061119,20061116,21
3101,200638,20061113,20061119,20061117,13
3102,200638,20061113,20061119,20061114,15
3103,200638,20061113,20061119,20061113,8
3104,200638,20061113,20061119,20061116,20
3105,200638,20061113,20061119,20061117,21
3106,200638,20061113,20061119,20061119,19
3107,200638,20061113,20061119,20061114,10
3108,200638,20061113,20061119,20061118,8
3109,200638,20061113,20061119,20061118,13
3110,200638,20061113,20061119,20061115,20
3111,200638,20061113,20061119,20061117,18
3112,200638,20061113,20061119,20061118,21
3113,200638,20061113,20061119,20061117,16
3114,200638,20061113,20061119,20061115,14
3115,200638,20061113,20061119,20061113,12
3116,200638,20061113,20061119,20061114,9
3117,200638,20061113,20061119,20061116,8
3118,200638,20061113,20061119,20061117,8
3119,200638,20061113,20061119,20061118,10
3120,200638,20061113,20061119,20061114,20
3121,200638,20061113,20061119,20061113,17
3122,200638,20061113,20061119,20061115,12
3123,200638,20061113,20061119,20061117,11
3124,200638,20061113,20061119,20061114,12
3125,200638,20061113,20061119,20061118,17
3126,200638,20061113,20061119,20061116,19
3127,200638,20061113,20061119,20061113,21
3128,200638,20061113,20061119,20061117,10
3129,200638,20061113,20061119,20061119,20
3130,200638,20061113,20061119,20061119,17
3131,200638,20061113,20061119,20061119,10
3132,200638,20061113,20061119,20061115,9
3133,200638,20061113,20061119,20061118,14
3134,200638,20061113,20061119,20061119,13
3135,200638,20061113,20061119,20061118,9
3136,200638,20061113,20061119,20061113,22
3137,200639,20061120,20061126,20061124,16
3138,200639,20061120,20061126,20061126,14
3139,200639,20061120,20061126,20061123,19
3140,200639,20061120,20061126,20061120,18
3141,200639,20061120,20061126,20061126,10
3142,200639,20061120,20061126,20061122,8
3143,200639,20061120,20061126,20061125,15
3144,200639,20061120,20061126,20061126,17
3145,200639,20061120,20061126,20061125,14
3146,200639,20061120,20061126,20061121,8
3147,200639,20061120,20061126,20061124,11
3148,200639,20061120,20061126,20061125,12
3149,200639,20061120,20061126,20061120,14
3150,200639,20061120,20061126,20061125,16
3151,200639,20061120,20061126,20061126,15
3152,200639,20061120,20061126,20061121,17
3153,200639,20061120,20061126,20061122,15
3154,200639,20061120,20061126,20061126,12
3155,200639,20061120,20061126,20061124,10
3156,200639,20061120,20061126,20061123,11
3157,200639,20061120,20061126,20061124,12
3158,200639,20061120,20061126,20061123,16
3159,200639,20061120,20061126,20061126,18
3160,200639,20061120,20061126,20061123,21
3161,200639,20061120,20061126,20061125,19
3162,200639,20061120,20061126,20061123,17
3163,200639,20061120,20061126,20061121,9
3164,200639,20061120,20061126,20061124,17
3165,200639,20061120,20061126,20061126,16
3166,200639,20061120,20061126,20061121,16
3167,200639,20061120,20061126,20061120,11
3168,200639,20061120,20061126,20061126,13
3169,200639,20061120,20061126,20061121,21
3170,200639,20061120,20061126,20061126,11
3171,200639,20061120,20061126,20061125,10
3172,200639,20061120,20061126,20061121,11
3173,200639,20061120,20061126,20061125,20
3174,200639,20061120,20061126,20061122,14
3175,200639,20061120,20061126,20061122,16
3176,200639,20061120,20061126,20061121,20
3177,200639,20061120,20061126,20061125,11
3178,200639,20061120,20061126,20061123,15
3179,200639,20061120,20061126,20061120,13
3180,200639,20061120,20061126,20061126,9
3181,200639,20061120,20061126,20061125,17
3182,200639,20061120,20061126,20061120,21
3183,200639,20061120,20061126,20061122,11
3184,200639,20061120,20061126,20061122,13
3185,200639,20061120,20061126,20061124,20
3186,200639,20061120,20061126,20061126,19
3187,200639,20061120,20061126,20061122,12
3188,200639,20061120,20061126,20061124,8
3189,200639,20061120,20061126,20061122,21
3190,200639,20061120,20061126,20061122,10
3191,200639,20061120,20061126,20061120,16
3192,200639,20061120,20061126,20061123,13
3193,200639,20061120,20061126,20061121,18
3194,200639,20061120,20061126,20061122,9
3195,200639,20061120,20061126,20061120,20
3196,200639,20061120,20061126,20061124,14
3197,200639,20061120,20061126,20061126,20
3198,200639,20061120,20061126,20061120,12
3199,200639,20061120,20061126,20061120,9
3200,200639,20061120,20061126,20061122,20
3201,200639,20061120,20061126,20061120,8
3202,200639,20061120,20061126,20061122,19
3203,200639,20061120,20061126,20061121,10
3204,200639,20061120,20061126,20061125,13
3205,200639,20061120,20061126,20061120,15
3206,200639,20061120,20061126,20061126,8
3207,200639,20061120,20061126,20061123,14
3208,200639,20061120,20061126,20061121,15
3209,200639,20061120,20061126,20061125,9
3210,200639,20061120,20061126,20061121,12
3211,200639,20061120,20061126,20061120,17
3212,200639,20061120,20061126,20061125,18
3213,200639,20061120,20061126,20061120,10
3214,200639,20061120,20061126,20061125,8
3215,200639,20061120,20061126,20061122,18
3216,200639,20061120,20061126,20061124,21
3217,200639,20061120,20061126,20061124,19
3218,200639,20061120,20061126,20061122,17
3219,200639,20061120,20061126,20061121,19
3220,200639,20061120,20061126,20061120,19
3221,200639,20061120,20061126,20061123,20
3222,200639,20061120,20061126,20061126,21
3223,200639,20061120,20061126,20061121,13
3224,200639,20061120,20061126,20061121,14
3225,200639,20061120,20061126,20061123,9
3226,200639,20061120,20061126,20061125,21
3227,200639,20061120,20061126,20061123,18
3228,200639,20061120,20061126,20061124,13
3229,200639,20061120,20061126,20061124,18
3230,200639,20061120,20061126,20061124,9
3231,200639,20061120,20061126,20061123,12
3232,200639,20061120,20061126,20061123,8
3233,200639,20061120,20061126,20061124,15
3234,200639,20061120,20061126,20061123,10
3235,200640,20061127,20061203,20061127,11
3236,200640,20061127,20061203,20061203,16
3237,200640,20061127,20061203,20061203,18
3238,200640,20061127,20061203,20061129,15
3239,200640,20061127,20061203,20061202,18
3240,200640,20061127,20061203,20061128,15
3241,200640,20061127,20061203,20061203,14
3242,200640,20061127,20061203,20061203,9
3243,200640,20061127,20061203,20061130,17
3244,200640,20061127,20061203,20061129,14
3245,200640,20061127,20061203,20061127,9
3246,200640,20061127,20061203,20061202,14
3247,200640,20061127,20061203,20061201,13
3248,200640,20061127,20061203,20061202,19
3249,200640,20061127,20061203,20061130,21
3250,200640,20061127,20061203,20061202,8
3251,200640,20061127,20061203,20061127,13
3252,200640,20061127,20061203,20061130,11
3253,200640,20061127,20061203,20061130,12
3254,200640,20061127,20061203,20061201,12
3255,200640,20061127,20061203,20061129,16
3256,200640,20061127,20061203,20061203,10
3257,200640,20061127,20061203,20061127,10
3258,200640,20061127,20061203,20061203,21
3259,200640,20061127,20061203,20061128,17
3260,200640,20061127,20061203,20061129,10
3261,200640,20061127,20061203,20061202,12
3262,200640,20061127,20061203,20061202,9
3263,200640,20061127,20061203,20061127,21
3264,200640,20061127,20061203,20061202,11
3265,200640,20061127,20061203,20061129,13
3266,200640,20061127,20061203,20061203,15
3267,200640,20061127,20061203,20061129,17
3268,200640,20061127,20061203,20061130,8
3269,200640,20061127,20061203,20061201,18
3270,200640,20061127,20061203,20061129,18
3271,200640,20061127,20061203,20061201,16
3272,200640,20061127,20061203,20061127,19
3273,200640,20061127,20061203,20061202,15
3274,200640,20061127,20061203,20061128,16
3275,200640,20061127,20061203,20061129,21
3276,200640,20061127,20061203,20061128,21
3277,200640,20061127,20061203,20061129,11
3278,200640,20061127,20061203,20061130,14
3279,200640,20061127,20061203,20061202,13
3280,200640,20061127,20061203,20061129,19
3281,200640,20061127,20061203,20061201,20
3282,200640,20061127,20061203,20061129,8
3283,200640,20061127,20061203,20061128,13
3284,200640,20061127,20061203,20061128,19
3285,200640,20061127,20061203,20061203,13
3286,200640,20061127,20061203,20061201,14
3287,200640,20061127,20061203,20061130,16
3288,200640,20061127,20061203,20061202,10
3289,200640,20061127,20061203,20061130,18
3290,200640,20061127,20061203,20061202,16
3291,200640,20061127,20061203,20061128,14
3292,200640,20061127,20061203,20061128,18
3293,200640,20061127,20061203,20061202,17
3294,200640,20061127,20061203,20061130,15
3295,200640,20061127,20061203,20061202,21
3296,200640,20061127,20061203,20061129,12
3297,200640,20061127,20061203,20061201,17
3298,200640,20061127,20061203,20061127,16
3299,200640,20061127,20061203,20061127,17
3300,200640,20061127,20061203,20061201,9
3301,200640,20061127,20061203,20061201,11
3302,200640,20061127,20061203,20061130,10
3303,200640,20061127,20061203,20061130,9
3304,200640,20061127,20061203,20061127,12
3305,200640,20061127,20061203,20061130,19
3306,200640,20061127,20061203,20061201,15
3307,200640,20061127,20061203,20061127,14
3308,200640,20061127,20061203,20061127,15
3309,200640,20061127,20061203,20061129,20
3310,200640,20061127,20061203,20061127,18
3311,200640,20061127,20061203,20061201,10
3312,200640,20061127,20061203,20061128,8
3313,200640,20061127,20061203,20061201,8
3314,200640,20061127,20061203,20061203,11
3315,200640,20061127,20061203,20061203,17
3316,200640,20061127,20061203,20061203,20
3317,200640,20061127,20061203,20061128,9
3318,200640,20061127,20061203,20061128,12
3319,200640,20061127,20061203,20061201,21
3320,200640,20061127,20061203,20061202,20
3321,200640,20061127,20061203,20061127,20
3322,200640,20061127,20061203,20061128,11
3323,200640,20061127,20061203,20061129,9
3324,200640,20061127,20061203,20061201,19
3325,200640,20061127,20061203,20061128,20
3326,200640,20061127,20061203,20061130,20
3327,200640,20061127,20061203,20061203,8
3328,200640,20061127,20061203,20061127,8
3329,200640,20061127,20061203,20061130,13
3330,200640,20061127,20061203,20061128,10
3331,200640,20061127,20061203,20061203,12
3332,200640,20061127,20061203,20061203,19
3333,200641,20061204,20061210,20061204,17
3334,200641,20061204,20061210,20061208,13
3335,200641,20061204,20061210,20061207,21
3336,200641,20061204,20061210,20061204,18
3337,200641,20061204,20061210,20061206,15
3338,200641,20061204,20061210,20061210,13
3339,200641,20061204,20061210,20061209,12
3340,200641,20061204,20061210,20061206,12
3341,200641,20061204,20061210,20061206,18
3342,200641,20061204,20061210,20061205,12
3343,200641,20061204,20061210,20061205,11
3344,200641,20061204,20061210,20061209,8
3345,200641,20061204,20061210,20061206,21
3346,200641,20061204,20061210,20061209,9
3347,200641,20061204,20061210,20061205,18
3348,200641,20061204,20061210,20061210,21
3349,200641,20061204,20061210,20061209,11
3350,200641,20061204,20061210,20061206,14
3351,200641,20061204,20061210,20061208,12
3352,200641,20061204,20061210,20061206,16
3353,200641,20061204,20061210,20061209,16
3354,200641,20061204,20061210,20061209,18
3355,200641,20061204,20061210,20061204,13
3356,200641,20061204,20061210,20061205,21
3357,200641,20061204,20061210,20061206,8
3358,200641,20061204,20061210,20061208,10
3359,200641,20061204,20061210,20061210,12
3360,200641,20061204,20061210,20061205,13
3361,200641,20061204,20061210,20061205,15
3362,200641,20061204,20061210,20061210,16
3363,200641,20061204,20061210,20061207,14
3364,200641,20061204,20061210,20061204,16
3365,200641,20061204,20061210,20061208,16
3366,200641,20061204,20061210,20061206,19
3367,200641,20061204,20061210,20061209,15
3368,200641,20061204,20061210,20061210,10
3369,200641,20061204,20061210,20061208,17
3370,200641,20061204,20061210,20061207,17
3371,200641,20061204,20061210,20061210,15
3372,200641,20061204,20061210,20061209,17
3373,200641,20061204,20061210,20061207,20
3374,200641,20061204,20061210,20061208,19
3375,200641,20061204,20061210,20061206,13
3376,200641,20061204,20061210,20061210,20
3377,200641,20061204,20061210,20061207,15
3378,200641,20061204,20061210,20061209,21
3379,200641,20061204,20061210,20061210,19
3380,200641,20061204,20061210,20061208,9
3381,200641,20061204,20061210,20061208,11
3382,200641,20061204,20061210,20061208,15
3383,200641,20061204,20061210,20061207,13
3384,200641,20061204,20061210,20061206,11
3385,200641,20061204,20061210,20061206,17
3386,200641,20061204,20061210,20061205,8
3387,200641,20061204,20061210,20061207,12
3388,200641,20061204,20061210,20061207,9
3389,200641,20061204,20061210,20061207,10
3390,200641,20061204,20061210,20061207,11
3391,200641,20061204,20061210,20061210,8
3392,200641,20061204,20061210,20061208,8
3393,200641,20061204,20061210,20061206,20
3394,200641,20061204,20061210,20061209,14
3395,200641,20061204,20061210,20061210,11
3396,200641,20061204,20061210,20061208,21
3397,200641,20061204,20061210,20061205,9
3398,200641,20061204,20061210,20061209,10
3399,200641,20061204,20061210,20061205,14
3400,200641,20061204,20061210,20061204,19
3401,200641,20061204,20061210,20061208,18
3402,200641,20061204,20061210,20061204,15
3403,200641,20061204,20061210,20061208,20
3404,200641,20061204,20061210,20061204,10
3405,200641,20061204,20061210,20061210,18
3406,200641,20061204,20061210,20061207,8
3407,200641,20061204,20061210,20061204,14
3408,200641,20061204,20061210,20061208,14
3409,200641,20061204,20061210,20061207,19
3410,200641,20061204,20061210,20061204,20
3411,200641,20061204,20061210,20061207,16
3412,200641,20061204,20061210,20061210,17
3413,200641,20061204,20061210,20061205,16
3414,200641,20061204,20061210,20061204,11
3415,200641,20061204,20061210,20061209,19
3416,200641,20061204,20061210,20061205,19
3417,200641,20061204,20061210,20061209,13
3418,200641,20061204,20061210,20061204,12
3419,200641,20061204,20061210,20061204,21
3420,200641,20061204,20061210,20061206,10
3421,200641,20061204,20061210,20061206,9
3422,200641,20061204,20061210,20061210,14
3423,200641,20061204,20061210,20061205,10
3424,200641,20061204,20061210,20061204,8
3425,200641,20061204,20061210,20061210,9
3426,200641,20061204,20061210,20061205,17
3427,200641,20061204,20061210,20061209,20
3428,200641,20061204,20061210,20061207,18
3429,200641,20061204,20061210,20061204,9
3430,200641,20061204,20061210,20061205,20
3431,200642,20061211,20061217,20061212,18
3432,200642,20061211,20061217,20061212,12
3433,200642,20061211,20061217,20061212,9
3434,200642,20061211,20061217,20061212,14
3435,200642,20061211,20061217,20061216,14
3436,200642,20061211,20061217,20061215,16
3437,200642,20061211,20061217,20061211,16
3438,200642,20061211,20061217,20061214,16
3439,200642,20061211,20061217,20061213,17
3440,200642,20061211,20061217,20061217,9
3441,200642,20061211,20061217,20061216,11
3442,200642,20061211,20061217,20061211,18
3443,200642,20061211,20061217,20061213,21
3444,200642,20061211,20061217,20061215,21
3445,200642,20061211,20061217,20061211,13
3446,200642,20061211,20061217,20061211,21
3447,200642,20061211,20061217,20061212,19
3448,200642,20061211,20061217,20061216,18
3449,200642,20061211,20061217,20061217,10
3450,200642,20061211,20061217,20061211,17
3451,200642,20061211,20061217,20061214,21
3452,200642,20061211,20061217,20061217,19
3453,200642,20061211,20061217,20061216,12
3454,200642,20061211,20061217,20061217,14
3455,200642,20061211,20061217,20061213,11
3456,200642,20061211,20061217,20061211,19
3457,200642,20061211,20061217,20061215,17
3458,200642,20061211,20061217,20061213,10
3459,200642,20061211,20061217,20061217,17
3460,200642,20061211,20061217,20061212,15
3461,200642,20061211,20061217,20061214,17
3462,200642,20061211,20061217,20061213,13
3463,200642,20061211,20061217,20061213,8
3464,200642,20061211,20061217,20061214,15
3465,200642,20061211,20061217,20061212,21
3466,200642,20061211,20061217,20061216,15
3467,200642,20061211,20061217,20061217,15
3468,200642,20061211,20061217,20061213,16
3469,200642,20061211,20061217,20061214,10
3470,200642,20061211,20061217,20061215,15
3471,200642,20061211,20061217,20061217,8
3472,200642,20061211,20061217,20061212,13
3473,200642,20061211,20061217,20061215,12
3474,200642,20061211,20061217,20061214,9
3475,200642,20061211,20061217,20061217,13
3476,200642,20061211,20061217,20061216,13
3477,200642,20061211,20061217,20061211,8
3478,200642,20061211,20061217,20061213,19
3479,200642,20061211,20061217,20061211,20
3480,200642,20061211,20061217,20061216,8
3481,200642,20061211,20061217,20061217,12
3482,200642,20061211,20061217,20061211,10
